name,domain,linkedin_url,country,reason
The Long Partnership,thelongpartnership.co.uk,https://www.linkedin.com/company/the-long-partnership---chartered-accountants-and-chartered-tax-advisers,GB,professional-body
Coopers&Co,coopersandco.co.uk,https://www.linkedin.com/company/coopers-co-ltd,GB,not-a-payroll-provider
Ray Wall & Co. Chartered Accountants & Registered Auditors,raywall.ie,https://www.linkedin.com/company/ray-wall-co-chartered-accountants-auditors,IE,size<11
Fortis Advisory,fortisadvisory.ie,https://www.linkedin.com/company/fortis-advisory-limited,IE,size<11;not-a-payroll-provider
Ryan's Accounting & Financial Solutions Ltd,ryansaccounting.ie,https://www.linkedin.com/company/ryan-s-accounting-financial-solutions-ltd,IE,size<11
Owen Sweetman & Company,sweetmanaccountants.ie,https://www.linkedin.com/company/owen-sweetman-company,IE,size<11;not-a-payroll-provider
Michael Power Accountants,michaelpoweraccountants.ie,https://www.linkedin.com/company/michael-power-accountants,IE,size<11
ACC Solutions,accsolutions.ie,https://www.linkedin.com/company/acc-solutions,IE,size<11;not-a-payroll-provider
ProfitPro,theprofitpro.com,https://www.linkedin.com/company/the-profitpro,IE,size<11
Rada Business Developments,radagroup.ie,https://www.linkedin.com/company/rada-business-developments,IE,size<11
Datawise Services,datawiseservices.ie,https://www.linkedin.com/company/datawise-services,IE,size<11;not-a-payroll-provider
TAS Consulting Limited,tasconsulting.ie,https://www.linkedin.com/company/tas-consulting-dublin,IE,size<11
Harney Chartered Accountants,harneynolan.ie,https://www.linkedin.com/company/harneycharteredaccountants,IE,size<11
Casey Accountants,caseyaccountants.ie,https://www.linkedin.com/company/casey-accountants,IE,size<11;professional-body
Wollydee Associates,wollydeeassociates.com,https://www.linkedin.com/company/wollydee-associates,IE,size<11;not-a-payroll-provider
Fitzpatrick Donnellan Chartered Accountants,fitzpatrickdonnellan.ie,https://www.linkedin.com/company/shanahan-kinirons-fitzpatrick,IE,size<11
ACM&A Chartered Accountants,acma.ie,https://www.linkedin.com/company/acm-a-chartered-accountants,IE,size<11
GBW Cooney Parle & Co. Accountants,cooneyparle.ie,https://www.linkedin.com/company/cooney-parle-accountants,IE,size<11
Devine & Co Chartered Accountants,devineco.ie,https://www.linkedin.com/company/devine-&-co-chartered-accountants,IE,size<11
Graceful Accounting Ltd,gracefulaccounting.ie,https://www.linkedin.com/company/graceful-accounting-ltd,IE,size<11;not-a-payroll-provider
Derek Madden & Company,maddenco.ie,https://www.linkedin.com/company/derek-madden-&-company,IE,size<11
Robert J. Kidney & Co.,rjkidney.com,https://www.linkedin.com/company/robert-j-kidney-&-co-,IE,size<11
Callout Accountants,bcaaccountants.ie,https://www.linkedin.com/company/bcaaccountants,IE,size<11
Rothwell McHugh,rothwellmchugh.ie,https://www.linkedin.com/company/rothwell-mchugh,IE,size<11
Westboro Publications,westboropublications.ie,https://www.linkedin.com/company/westboro-publications,IE,size<11
Tighe & Company,tigheco.ie,https://www.linkedin.com/company/tighe-company,IE,size<11
Book Smart Accountancy,booksmartaccountancy.ie,https://www.linkedin.com/company/book-smart-accountancy,IE,size<11
Clifford Desmond & Associates,clifforddesmond.ie,https://www.linkedin.com/company/clifford-desmond-&-associates,IE,size<11
CloudAccounts,cloudaccounts.ie,https://www.linkedin.com/company/cloudaccounts,IE,size<11
Michael Carton Chartered Accountants,mcacc.ie,https://www.linkedin.com/company/michael-carton-chartered-accountants,IE,size<11
Paul Foxe & Company Chartered Accountants,foxeaccountancy.ie,https://www.linkedin.com/company/paul-foxe-accountants,IE,size<11
Vaibhav Consulting,vaibhavconsulting.com,https://www.linkedin.com/company/vaibhav-consulting,IE,size<11;not-a-payroll-provider
ADW Accountants & Business Advisors,adwaccountants.ie,https://www.linkedin.com/company/adw-accountants-business-advisors,IE,size<11
Taxability Ireland,taxability.ie,https://www.linkedin.com/company/taxability-ireland,IE,size<11;not-a-payroll-provider
D. C. K. & Company Accountants and Statutory Auditors,dckaccountants.ie,https://www.linkedin.com/company/d.-c.-k.-&-company,IE,size<11
O Kelly Sutton,okellysutton.ie,https://www.linkedin.com/company/o-kelly-sutton,IE,size<11
Summit Certified Accountants,summitcertifiedaccountants.com,https://www.linkedin.com/company/summit-certified-accountants,IE,size<11
Brady & Associates,bradyassociates.ie,https://www.linkedin.com/company/brady-&-associates,IE,size<11
DublinLedgers,dublinledgers.com,https://www.linkedin.com/company/dublinledgers,IE,size<11
BBS Bookkeeping & Accountancy,facebook.com,https://www.linkedin.com/company/bbsbookkeeping,IE,size<11
Core Accountants,coreaccountants.ie,https://www.linkedin.com/company/core-accountants,IE,size<11
Keveny Monahan & Co. Chartered Accountants,kmca.ie,https://www.linkedin.com/company/kmca,IE,size<11
Voda-Forde Ltd (Cork),vodaforde.org,https://www.linkedin.com/company/voda-forde-ltd,IE,size<11
S Kelly Accounting Services,skellyaccounting.ie,https://www.linkedin.com/company/s-kelly-accounting-services,IE,size<11
D. V. Mannion & Co. Ltd.,dvmannion.ie,https://www.linkedin.com/company/dvmannion,IE,size<11
ARKIV,arkiv.ie,https://www.linkedin.com/company/arkiv-ie,IE,size<11
Cranmer & Company,,https://www.linkedin.com/company/cranmer-company,IE,size<11;not-a-payroll-provider
DublinAccountants.ie,dublinaccountants.ie,https://www.linkedin.com/company/dublinaccountants-ie,IE,size<11
Rory Williams Chartered Accountants,rwca.ie,https://www.linkedin.com/company/rorywilliams,IE,size<11
Mark O'Keeffe & Company,markokeeffe.com,https://www.linkedin.com/company/mark-o'keeffe-&-company,IE,size<11
Joseph T. Mullen & Co,jtmullen.ie,https://www.linkedin.com/company/joseph-t-mullen-co,IE,size<11
Shannon Business Services,sbsaccounts.ie,https://www.linkedin.com/company/shannon-business-services,IE,size<11
OSA McQuillan,osamcquillan.ie,https://www.linkedin.com/company/osa-mcquillan,IE,size<11
John O'Callaghan Ltd,johnocallaghan.ie,https://www.linkedin.com/company/john-o-callaghan-ltd,IE,size<11;not-a-payroll-provider
Daly Tax Services,dalytaxservices.com,https://www.linkedin.com/company/daly-tax-services,IE,size<11
Brass Tax Consultancy,brasstaxconsultancy.ie,https://www.linkedin.com/company/brass-tax-consultancy,IE,size<11;not-a-payroll-provider
Tax-Fix,tax-fix.com,https://www.linkedin.com/company/tax-fix,IE,size<11
Around Finance,aroundfinance.ie,https://www.linkedin.com/company/around-finance,IE,size<11
IAAPS Accountants,iaaps.ie,https://www.linkedin.com/company/iaaps,IE,size<11
"Denis Crowley & Co., Chartered Accountants",dcrowley.ie,https://www.linkedin.com/company/denis-crowley-&-co.-chartered-accountants,IE,size<11
AJ Accounting and Tax Services,ajaats.com,https://www.linkedin.com/company/aj-accounting-and-tax-services,IE,size<11
The Tax Specialist Accountants,thetaxspecialists.ie,https://www.linkedin.com/company/the-tax-specialist-accountants,IE,size<11
Bradley Tax Consulting,bradleytaxconsulting.ie,https://www.linkedin.com/company/bradley-tax-consulting,IE,size<11;not-a-payroll-provider
Joe Molony & Associates,joemolony.com,https://www.linkedin.com/company/joe-molony-&-associates,IE,size<11;not-a-payroll-provider
ORM Accountants,ormaccountants.ie,https://www.linkedin.com/company/ormaccountants,IE,size<11
Noel McCarthy & Co,nmcacc.ie,https://www.linkedin.com/company/noel-mccarthy-&-co,IE,size<11
Ireland and Company Ltd,irelandandcompany.co.uk,https://www.linkedin.com/company/ireland-and-company-ltd,GB,size<11
O'Gorman Brannigan Purtill & Co.,ogbp.ie,https://www.linkedin.com/company/o'gorman-brannigan-purtill-&-co-,IE,not-a-payroll-provider
Azets.Ireland,azets.ie,https://www.linkedin.com/company/azets-ie,IE,not-a-payroll-provider
Brophy Gillespie,brophygillespie.ie,https://www.linkedin.com/company/brophy-gillespie,IE,size<11;not-a-payroll-provider
"Warren & Partners, a Xeinadin Company",warrenp.ie,https://www.linkedin.com/company/warrenandpartners,IE,size<11;not-a-payroll-provider
Paul Gosal Tax Advisory,paulgosaltaxadvisory.ie,https://www.linkedin.com/company/paul-gosal-tax-advisory,IE,size<11
Gintax,gintax.ie,https://www.linkedin.com/company/gintax,IE,size<11
Prospect Tax Consulting,prospecttax.ie,https://www.linkedin.com/company/prospect-tax,IE,size<11
Hugh P. Ferry & Co.,hughpferry.com,https://www.linkedin.com/company/hugh-p.-ferry-&-co.,IE,size<11;not-a-payroll-provider
EFMcCambridge & Co,efmccambridge.co.uk,https://www.linkedin.com/company/efmccambridge-co,GB,size<11;not-a-payroll-provider
FOCUS Tax Partners,focuscapitalpartners.ie,https://www.linkedin.com/company/focustaxpartners,IE,size<11
Irishtaxback.ie,irishtaxback.ie,https://www.linkedin.com/company/irishtaxback-ie,IE,size<11;not-a-payroll-provider
Andrews Tax Consulting,coventure.ie,https://www.linkedin.com/company/andrews-tax-consulting,IE,size<11;not-a-payroll-provider
Taxkey,taxkey.ie,https://www.linkedin.com/company/taxkey,IE,size<11
taxworld.ie,taxworld.ie,https://www.linkedin.com/company/taxworld-ltd,IE,size<11
PS Tax Consultancy Services,pstaxconsultancy.ie,https://www.linkedin.com/company/ps-tax-consultancy-services,IE,size<11
ByrneWallace Tax Advisors,byrnewallace.com,https://www.linkedin.com/company/byrnewallace-tax-advisors,IE,size<11
Moore NI,moore.co.uk,https://www.linkedin.com/company/moore-ni,GB,not-a-payroll-provider
O'Hanlon Tax Limited,ohanlontax.ie,https://www.linkedin.com/company/o'hanlon-tax-limited,IE,size<11;not-a-payroll-provider
Balance Consulting,balanceconsulting.ie,https://www.linkedin.com/company/balanceconsultingie,IE,size<11;not-a-payroll-provider
Tax Consulting by TaxAssist Ireland,taxassistconsulting.ie,https://www.linkedin.com/company/taxassist-consulting-ireland,IE,size<11;not-a-payroll-provider
KTA Tax,kta.ie,https://www.linkedin.com/company/ktatax,IE,not-a-payroll-provider
Millview Advisory,millviewadvisory.ie,https://www.linkedin.com/company/millview-advisory,IE,size<11;not-a-payroll-provider
Andrew Guerin Associates,aguerin.ie,https://www.linkedin.com/company/andrew-guerin-associates,IE,size<11
Keogan Law & Tax,klt.ie,https://www.linkedin.com/company/keogan-law-tax,IE,size<11;not-a-payroll-provider
INSPIRED,inspiredca.com,https://www.linkedin.com/company/inspiredca,GB,size<11;not-a-payroll-provider
Coll & Co - The Tax Specialists,coll.ie,https://www.linkedin.com/company/coll-co,IE,size<11
Bainbridge Tax Consulting,bainbridge.ie,https://www.linkedin.com/company/bainbridge-tax-consulting,IE,size<11
Tax for Humans,taxforhumans.com,https://www.linkedin.com/company/tax-for-humans,IE,size<11;not-a-payroll-provider
Hughes Tax & Advisory,hughestax.ie,https://www.linkedin.com/company/hughes-tax-advisory,IE,size<11;not-a-payroll-provider
Simia Farra andCompany,simiafarra.co.uk,https://www.linkedin.com/company/simia-farra-andcompany,GB,professional-body
BDO Limerick,bdo.ie,https://www.linkedin.com/company/bdo-limerick,IE,recruits-for-accountancy-not-provider
AARC Ltd,aarcconsultancy.com,https://www.linkedin.com/company/aarc-consultancy,IE,not-a-payroll-provider
Bessler Hendrie,besslerhendrie.co.uk,https://www.linkedin.com/company/bessler-hendrie,GB,not-a-payroll-provider
Company Bureau,companyformations.ie,https://www.linkedin.com/company/bureau-ireland,IE,not-a-payroll-provider
Pinnacle Project Partners,pinnacle.ie,https://www.linkedin.com/company/pinnacle-project-partners,IE,not-a-payroll-provider
O'Mara Geraghty McCourt Solicitors,omgm.ie,https://www.linkedin.com/company/omarageraghtymccourtsolicitors,IE,size<11;not-a-payroll-provider
Abrivia Recruitment Specialists,abrivia.ie,https://www.linkedin.com/company/abrivia-recruitment-specialists,IE,recruits-for-accountancy-not-provider
Capital Markets Recruitment,capitalmarkets.ie,https://www.linkedin.com/company/capital-markets-executive-search,IE,not-a-payroll-provider
Penco,penco.ie,https://www.linkedin.com/company/penco,IE,not-a-payroll-provider
Burrell Marketing and Publicity,burrell.ie,https://www.linkedin.com/company/burrell-marketing-and-publicity,IE,not-a-payroll-provider
Dillon Solicitors LLP,dillon.ie,https://www.linkedin.com/company/dillon-solicitors,IE,not-a-payroll-provider
Prosperous Financial,prosperous.ie,https://www.linkedin.com/company/prosperousfinancial,IE,not-a-payroll-provider
Doyle & Company LLP,doyleandcompany.ie,https://www.linkedin.com/company/doyle-and-company-solicitors,IE,not-a-payroll-provider
Ronan Group,ronangrouprealestate.com,https://www.linkedin.com/company/ronan-group-real-estate,IE,not-a-payroll-provider;end-employer-industry:real estate
Acumen and Trust,acumenandtrust.com,https://www.linkedin.com/company/acumen-&-trust,IE,not-a-payroll-provider
EY Entrepreneur Of The Year Ireland,ey.com,https://www.linkedin.com/company/eoy-ireland,IE,not-a-payroll-provider
Orpen Franks Solicitors LLP,orpenfranks.ie,https://www.linkedin.com/company/orpen-franks,IE,not-a-payroll-provider
Fineco Asset Management,finecoassetmanagement.com,https://www.linkedin.com/company/fineco-asset-management,IE,not-a-payroll-provider
Creed McStay LLP,mcdcm.com,https://www.linkedin.com/company/mcdermott-creed-&-martyn-solicitors,IE,not-a-payroll-provider
O'Mara Loftus & Co Limited,omaraloftus.ie,https://www.linkedin.com/company/omaraloftus,IE,size<11
Walsh Kealey and Company,walshkealey.com,https://www.linkedin.com/company/walsh-kealey-and-company,IE,size<11;not-a-payroll-provider
CGC Associates,cgc.ie,https://www.linkedin.com/company/cgc-associates,IE,size<11
E. W. LEVINGSTONE & COMPANY,ewlevingstoneaccountants.ie,https://www.linkedin.com/company/ewlevingstoneaccountants,IE,size<11
Albert O'Connor & Co. Accountants,albertoconnorandco.ie,https://www.linkedin.com/company/albert-o'connor&-co.-accountants,IE,size<11
McCarthy Accountants,mccarthyaccountants.com,https://www.linkedin.com/company/mccarthy-accountants,IE,size<11
John Fitzsimons & Co Accountants,johnfitzsimons.ie,https://www.linkedin.com/company/john-fitzsimons-co-accountants,IE,size<11
Duffy Burke & Co,dbco.ie,https://www.linkedin.com/company/duffyburkeco,IE,size<11;not-a-payroll-provider
Curtin O'Friel & Co,curtinofriel.com,https://www.linkedin.com/company/curtin-o-friel-co,IE,size<11
Richard OShea Consultancy,osheatax.com,https://www.linkedin.com/company/richard-oshea-consultancy,IE,size<11
O'Brien Crowley Chartered Accountants,obriencrowley.com,https://www.linkedin.com/company/o-brien-crowley-chartered-accountants,IE,size<11
Dillon McCarron Accountants,dillonmccarron.ie,https://www.linkedin.com/company/dillon-mccarron,IE,size<11
Thomas McGibney & Company,mcgibney.com,https://www.linkedin.com/company/thomas-mcgibney-&-company,IE,size<11
Richard Ensor & Company,richardensor.ie,https://www.linkedin.com/company/richard-ensor-company,IE,size<11;not-a-payroll-provider
Murnane & Associates,maca.ie,https://www.linkedin.com/company/murnane-&-associates,IE,size<11
Veritas Chartered Accountants & Registered Auditors,veritascharteredaccountants.ie,https://www.linkedin.com/company/veritas-chartered-accountants-registered-auditors,IE,size<11
David O' Regan & Co - Chartered Accountants & Registered Auditors,oregan.ie,https://www.linkedin.com/company/dorco-accountants-&-business-advisors,IE,size<11
Carney Walsh & Co. Chartered Accountants,carneywalsh.ie,https://www.linkedin.com/company/carney-walsh-&-co.-chartered-accountants,IE,size<11
Elaine Reilly & Co.,elainereilly.ie,https://www.linkedin.com/company/elaine-reilly-&-co.,IE,size<11
RFK Spicer - Chartered Accountants,rfkspicer.ie,https://www.linkedin.com/company/rfk-spicer-chartered-accountants,IE,size<11
SVCO,svco.ie,https://www.linkedin.com/company/svco-chartered-certified-accountants-business-advisors,IE,size<11
Patrick R. Callan & Co.,prcallanacca.com,https://www.linkedin.com/company/patrick-r-callan,IE,size<11
Bonaventure Accountants,bonaventure.ie,https://www.linkedin.com/company/bonaventure-financial-services,IE,size<11
Evolve Accounting,evolveaccounting.ie,https://www.linkedin.com/company/evolveacctg,IE,size<11
FHM Accountants,fhmaccountants.ie,https://www.linkedin.com/company/fhm-accountants,IE,size<11
Cranmore Accountancy,cranmoreaccountancy.com,https://www.linkedin.com/company/cranmore-accountancy,IE,size<11
Keith Halligan & Co.,keithhalligan.ie,https://www.linkedin.com/company/keith-halligan-&-co-,IE,size<11
